idea_id,focus_area,idea_type,title,idea,persona,surface,mechanic,target_outcome,revenue_potential,lead_quality_impact,effort,effort_inverse,confidence,composite_score,phase
C00108,chatbot_ux,feature,Chatbot Ux: Anomaly Alerting for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using anomaly alerting to reduce churn risk.,founder,homepage_chat_widget,anomaly_alerting,reduce_churn_risk,70,40,70,30,79,55.85,P3
C00109,chatbot_ux,optimization,Chatbot Ux: Anomaly Alerting for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using anomaly alerting to improve data quality.,founder,homepage_chat_widget,anomaly_alerting,improve_data_quality,84,91,53,47,72,76.55,P2
C00110,chatbot_ux,assistive_ai,Chatbot Ux: Anomaly Alerting for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using anomaly alerting to improve data quality.,founder,homepage_chat_widget,anomaly_alerting,improve_data_quality,70,87,32,68,77,74.9,P2
C00111,chatbot_ux,automation,Chatbot Ux: Anomaly Alerting for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using anomaly alerting to faster experiment cycles.,founder,homepage_chat_widget,anomaly_alerting,faster_experiment_cycles,52,28,28,72,57,50.75,P3
C00112,chatbot_ux,playbook,Chatbot Ux: Anomaly Alerting for homepage chat widget,Build a playbook upgrade targeting founder on homepage chat widget using anomaly alerting to faster experiment cycles.,founder,homepage_chat_widget,anomaly_alerting,faster_experiment_cycles,83,51,55,45,59,63.8,P3
C00113,chatbot_ux,workflow,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using drilldown filters to improve mql to sql.,founder,homepage_chat_widget,drilldown_filters,improve_mql_to_sql,77,48,78,22,61,56.35,P3
C00114,chatbot_ux,workflow,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using drilldown filters to reduce cac.,founder,homepage_chat_widget,drilldown_filters,reduce_cac,61,64,58,42,88,62.0,P3
C00115,chatbot_ux,optimization,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using drilldown filters to lower cpc.,founder,homepage_chat_widget,drilldown_filters,lower_cpc,71,46,50,50,66,59.8,P3
C00116,chatbot_ux,assistive_ai,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using drilldown filters to lower cpc.,founder,homepage_chat_widget,drilldown_filters,lower_cpc,79,67,56,44,82,69.45,P2
C00117,chatbot_ux,workflow,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using drilldown filters to increase pipeline velocity.,founder,homepage_chat_widget,drilldown_filters,increase_pipeline_velocity,64,60,61,39,89,61.75,P3
C00118,chatbot_ux,analytics,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a analytics upgrade targeting founder on homepage chat widget using drilldown filters to increase pipeline velocity.,founder,homepage_chat_widget,drilldown_filters,increase_pipeline_velocity,69,57,42,58,80,65.45,P3
C00119,chatbot_ux,analytics,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a analytics upgrade targeting founder on homepage chat widget using drilldown filters to improve data quality.,founder,homepage_chat_widget,drilldown_filters,improve_data_quality,63,66,29,71,83,68.35,P2
C00120,chatbot_ux,governance,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using drilldown filters to improve data quality.,founder,homepage_chat_widget,drilldown_filters,improve_data_quality,54,52,74,26,57,48.35,P3
C00121,chatbot_ux,feature,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using drilldown filters to faster experiment cycles.,founder,homepage_chat_widget,drilldown_filters,faster_experiment_cycles,69,63,43,57,87,67.8,P2
C00122,chatbot_ux,integration,Chatbot Ux: Drilldown Filters for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using drilldown filters to better upgrade conversion.,founder,homepage_chat_widget,drilldown_filters,better_upgrade_conversion,88,36,36,64,81,69.15,P2
C00123,chatbot_ux,qa_guardrail,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using taxonomy validation to improve mql to sql.,founder,homepage_chat_widget,taxonomy_validation,improve_mql_to_sql,54,57,60,40,80,55.85,P3
C00124,chatbot_ux,governance,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using taxonomy validation to reduce cac.,founder,homepage_chat_widget,taxonomy_validation,reduce_cac,67,63,46,54,86,66.25,P2
C00125,chatbot_ux,qa_guardrail,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using taxonomy validation to reduce cac.,founder,homepage_chat_widget,taxonomy_validation,reduce_cac,64,66,50,50,73,63.05,P3
C00126,chatbot_ux,feature,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using taxonomy validation to improve ad ctr.,founder,homepage_chat_widget,taxonomy_validation,improve_ad_ctr,68,60,43,57,81,65.75,P3
C00127,chatbot_ux,optimization,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using taxonomy validation to increase pipeline velocity.,founder,homepage_chat_widget,taxonomy_validation,increase_pipeline_velocity,87,65,69,31,81,69.4,P2
C00128,chatbot_ux,analytics,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a analytics upgrade targeting founder on homepage chat widget using taxonomy validation to reduce churn risk.,founder,homepage_chat_widget,taxonomy_validation,reduce_churn_risk,81,66,61,39,82,69.0,P2
C00129,chatbot_ux,optimization,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using taxonomy validation to improve data quality.,founder,homepage_chat_widget,taxonomy_validation,improve_data_quality,71,49,58,42,51,56.7,P3
C00130,chatbot_ux,assistive_ai,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using taxonomy validation to improve data quality.,founder,homepage_chat_widget,taxonomy_validation,improve_data_quality,70,67,77,23,74,60.45,P3
C00131,chatbot_ux,automation,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using taxonomy validation to faster experiment cycles.,founder,homepage_chat_widget,taxonomy_validation,faster_experiment_cycles,81,62,43,57,56,67.7,P2
C00132,chatbot_ux,governance,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using taxonomy validation to faster experiment cycles.,founder,homepage_chat_widget,taxonomy_validation,faster_experiment_cycles,58,44,68,32,70,51.1,P3
C00133,chatbot_ux,qa_guardrail,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using taxonomy validation to faster experiment cycles.,founder,homepage_chat_widget,taxonomy_validation,faster_experiment_cycles,77,63,74,26,84,64.35,P3
C00134,chatbot_ux,workflow,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using taxonomy validation to higher arpu.,founder,homepage_chat_widget,taxonomy_validation,higher_arpu,62,58,50,50,54,57.4,P3
C00135,chatbot_ux,integration,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a integration upgrade targeting founder on homepage chat widget using taxonomy validation to higher arpu.,founder,homepage_chat_widget,taxonomy_validation,higher_arpu,78,77,58,42,67,68.9,P2
C00136,chatbot_ux,feature,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using taxonomy validation to better upgrade conversion.,founder,homepage_chat_widget,taxonomy_validation,better_upgrade_conversion,83,32,61,39,74,60.1,P3
C00137,chatbot_ux,governance,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using taxonomy validation to better upgrade conversion.,founder,homepage_chat_widget,taxonomy_validation,better_upgrade_conversion,63,80,73,27,69,60.95,P3
C00138,chatbot_ux,qa_guardrail,Chatbot Ux: Taxonomy Validation for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using taxonomy validation to better upgrade conversion.,founder,homepage_chat_widget,taxonomy_validation,better_upgrade_conversion,69,57,50,50,58,60.55,P3
C00139,chatbot_ux,optimization,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using naming enforcement to increase demo bookings.,founder,homepage_chat_widget,naming_enforcement,increase_demo_bookings,87,75,70,30,60,68.55,P2
C00140,chatbot_ux,assistive_ai,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using naming enforcement to increase demo bookings.,founder,homepage_chat_widget,naming_enforcement,increase_demo_bookings,95,88,61,39,62,77.1,P2
C00141,chatbot_ux,optimization,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using naming enforcement to improve ad ctr.,founder,homepage_chat_widget,naming_enforcement,improve_ad_ctr,60,67,44,56,72,62.75,P3
C00142,chatbot_ux,assistive_ai,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using naming enforcement to improve ad ctr.,founder,homepage_chat_widget,naming_enforcement,improve_ad_ctr,83,42,88,12,89,59.45,P3
C00143,chatbot_ux,workflow,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using naming enforcement to lower cpc.,founder,homepage_chat_widget,naming_enforcement,lower_cpc,55,44,54,46,61,51.35,P3
C00144,chatbot_ux,analytics,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a analytics upgrade targeting founder on homepage chat widget using naming enforcement to lower cpc.,founder,homepage_chat_widget,naming_enforcement,lower_cpc,67,28,55,45,92,56.6,P3
C00145,chatbot_ux,automation,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using naming enforcement to increase pipeline velocity.,founder,homepage_chat_widget,naming_enforcement,increase_pipeline_velocity,57,58,36,64,79,61.95,P3
C00146,chatbot_ux,playbook,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a playbook upgrade targeting founder on homepage chat widget using naming enforcement to increase pipeline velocity.,founder,homepage_chat_widget,naming_enforcement,increase_pipeline_velocity,67,87,61,39,68,66.55,P2
C00147,chatbot_ux,assistive_ai,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using naming enforcement to increase pipeline velocity.,founder,homepage_chat_widget,naming_enforcement,increase_pipeline_velocity,77,55,38,62,75,68.2,P2
C00148,chatbot_ux,workflow,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a workflow upgrade targeting founder on homepage chat widget using naming enforcement to reduce churn risk.,founder,homepage_chat_widget,naming_enforcement,reduce_churn_risk,68,64,64,36,66,60.3,P3
C00149,chatbot_ux,qa_guardrail,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a qa_guardrail upgrade targeting founder on homepage chat widget using naming enforcement to reduce churn risk.,founder,homepage_chat_widget,naming_enforcement,reduce_churn_risk,75,85,41,59,91,76.7,P2
C00150,chatbot_ux,feature,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using naming enforcement to higher arpu.,founder,homepage_chat_widget,naming_enforcement,higher_arpu,67,52,94,6,74,52.1,P3
C00151,chatbot_ux,governance,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using naming enforcement to higher arpu.,founder,homepage_chat_widget,naming_enforcement,higher_arpu,86,73,33,67,73,77.0,P2
C00152,chatbot_ux,governance,Chatbot Ux: Naming Enforcement for homepage chat widget,Build a governance upgrade targeting founder on homepage chat widget using naming enforcement to better upgrade conversion.,founder,homepage_chat_widget,naming_enforcement,better_upgrade_conversion,64,45,31,69,73,61.6,P3
C00153,chatbot_ux,optimization,Chatbot Ux: Variant Allocator for homepage chat widget,Build a optimization upgrade targeting founder on homepage chat widget using variant allocator to improve mql to sql.,founder,homepage_chat_widget,variant_allocator,improve_mql_to_sql,77,67,53,47,63,66.4,P2
C00154,chatbot_ux,assistive_ai,Chatbot Ux: Variant Allocator for homepage chat widget,Build a assistive_ai upgrade targeting founder on homepage chat widget using variant allocator to improve mql to sql.,founder,homepage_chat_widget,variant_allocator,improve_mql_to_sql,58,55,43,57,70,58.85,P3
C00155,chatbot_ux,feature,Chatbot Ux: Variant Allocator for homepage chat widget,Build a feature upgrade targeting founder on homepage chat widget using variant allocator to raise trial to paid.,founder,homepage_chat_widget,variant_allocator,raise_trial_to_paid,70,50,55,45,64,59.1,P3
C00156,chatbot_ux,automation,Chatbot Ux: Variant Allocator for homepage chat widget,Build a automation upgrade targeting founder on homepage chat widget using variant allocator to reduce cac.,founder,homepage_chat_widget,variant_allocator,reduce_cac,70,69,61,39,77,64.6,P3
